Car [id=1, brand=Maruti, model=Alto, varient=K10 VXI, year=2018, drivenKilometers=5198, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Delhi, price=343799 ]
Car [id=5297, brand=Hyundai, model=Grand, varient=i10 ASTA 1.2 AT VTVT, year=2014, drivenKilometers=54190, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=433499 ]
Car [id=5298, brand=Renault, model=Kwid, varient=RXT, year=2017, drivenKilometers=11971, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=367340 ]
Car [id=5299, brand=Hyundai, model=i20, varient=Active 1.4 SX, year=2015, drivenKilometers=45417, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=557799 ]
Car [id=5300, brand=Hyundai, model=Elite, varient=i20 ASTA 1.2 AT, year=2018, drivenKilometers=4649, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=733999 ]
Car [id=5301, brand=Chevrolet, model=Beat, varient=E, year=2010, drivenKilometers=80460, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=146299 ]
Car [id=5302, brand=Hyundai, model=Elite, varient=i20 SPORTZ 1.2, year=2015, drivenKilometers=79240, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=431399 ]
Car [id=5303, brand=Hyundai, model=Elite, varient=i20 ASTA 1.2 (O), year=2017, drivenKilometers=11225, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=762244 ]
Car [id=5304, brand=Hyundai, model=i20, varient=MAGNA O 1.4 CRDI, year=2011, drivenKilometers=105739, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=256599 ]
Car [id=5305, brand=Maruti, model=Swift, varient=VDI, year=2012, drivenKilometers=81900, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=425099 ]
Car [id=5306, brand=Hyundai, model=Grand, varient=i10 SPORTS 1.2 VTVT, year=2016, drivenKilometers=10484, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=446599 ]
Car [id=5307, brand=Maruti, model=Ritz, varient=VDI, year=2010, drivenKilometers=100520, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=318199 ]
Car [id=5308, brand=Hyundai, model=Grand, varient=i10 SPORTZ 1.2 KAPPA VTVT, year=2017, drivenKilometers=5766, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=482199 ]
Car [id=5314, brand=Hyundai, model=i20, varient=MAGNA O 1.2, year=2013, drivenKilometers=45492, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=344199 ]
Car [id=5316, brand=Renault, model=Kwid, varient=RXT 1.0 EASY-R AT, year=2016, drivenKilometers=20320, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=351799 ]
Car [id=5317, brand=Maruti, model=IGNIS, varient=ZETA 1.2 K12 AMT, year=2017, drivenKilometers=8480, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=527599 ]
Car [id=5319, brand=Maruti, model=Swift, varient=ZXI, year=2012, drivenKilometers=40272, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=340099 ]
Car [id=5320, brand=Maruti, model=Swift, varient=ZXI, year=2012, drivenKilometers=22799, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=361999 ]
Car [id=5321, brand=Maruti, model=Ritz, varient=VXI BS IV, year=2009, drivenKilometers=72696, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=172899 ]
Car [id=5322, brand=Hyundai, model=Grand, varient=i10 MAGNA AT 1.2 KAPPA VTVT, year=2018, drivenKilometers=4750, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=539599 ]
Car [id=5323, brand=Ford, model=Figo, varient=1.2 TITANIUM DURATEC, year=2014, drivenKilometers=54306, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=265999 ]
Car [id=5324, brand=Maruti, model=Wagon, varient=R 1.0 VXI, year=2012, drivenKilometers=53558, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=273199 ]
Car [id=5325, brand=Maruti, model=Wagon, varient=R 1.0 LXI, year=2012, drivenKilometers=64275, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=270299 ]
Car [id=5326, brand=Maruti, model=Wagon, varient=R 1.0 LXI CNG, year=2015, drivenKilometers=41830, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=382799 ]
Car [id=5327, brand=Maruti, model=Ritz, varient=VXI BS IV, year=2009, drivenKilometers=35147, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=219999 ]
Car [id=5329, brand=Honda, model=Brio, varient=1.2 S MT I VTEC, year=2012, drivenKilometers=52789, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=271399 ]
Car [id=5331, brand=Volkswagen, model=Polo, varient=HIGHLINE1.2L PETROL, year=2014, drivenKilometers=54973, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=430599 ]
Car [id=5332, brand=Honda, model=Jazz, varient=1.2 V MT, year=2016, drivenKilometers=49159, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=465999 ]
Car [id=5333, brand=Hyundai, model=Grand, varient=i10 SPORTZ 1.2 KAPPA VTVT, year=2015, drivenKilometers=58570, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=376299 ]
Car [id=5337, brand=Maruti, model=Swift, varient=ZXI PLUS AMT, year=2019, drivenKilometers=3764, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=721599 ]
Car [id=5338, brand=Maruti, model=Swift, varient=VXI, year=2015, drivenKilometers=64108, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=402299 ]
Car [id=5339, brand=Toyota, model=Glanza, varient=G CVT, year=2019, drivenKilometers=5135, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=709199 ]
Car [id=5340, brand=Maruti, model=Swift, varient=VDI, year=2013, drivenKilometers=84296, fuel=Diesel, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=380299 ]
Car [id=5341, brand=Maruti, model=Alto, varient=800 LXI CNG OPT, year=2016, drivenKilometers=109625, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=230599 ]
Car [id=5342, brand=Maruti, model=Ritz, varient=LXI, year=2010, drivenKilometers=121252, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=210199 ]
Car [id=5343, brand=Hyundai, model=i20, varient=MAGNA 1.2 VTVT, year=2009, drivenKilometers=144991, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=191799 ]
Car [id=5344, brand=Hyundai, model=i10, varient=MAGNA 1.2 KAPPA2, year=2010, drivenKilometers=51690, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=176999 ]
Car [id=5348, brand=Maruti, model=Zen, varient=Estilo VXI, year=2010, drivenKilometers=37030, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=184299 ]
Car [id=5349, brand=Maruti, model=Wagon, varient=R 1.0 LXI CNG, year=2015, drivenKilometers=52197, fuel=Petrol + CNG, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=353299 ]
Car [id=5351, brand=Hyundai, model=Grand, varient=i10 ASTA 1.2 VTVT, year=2019, drivenKilometers=9305, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=567899 ]
Car [id=5352, brand=Maruti, model=Ritz, varient=ZXI, year=2009, drivenKilometers=64009, fuel=Petrol, ownerType=First Owner, bodyType=Hatchback, location=Pune, price=201099 ]
Car [id=5354, brand=Volkswagen, model=Jetta, varient=TRENDLINE 1.6, year=2010, drivenKilometers=54780, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=321599 ]
Car [id=5355, brand=Honda, model=City, varient=S MT PETROL, year=2010, drivenKilometers=41911, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=334699 ]
Car [id=5356, brand=Toyota, model=Etios, varient=VX, year=2011, drivenKilometers=66259, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=302399 ]
Car [id=5359, brand=Honda, model=Amaze, varient=1.2 SMT I VTEC, year=2014, drivenKilometers=35265, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=418599 ]
Car [id=5360, brand=Honda, model=City, varient=SV CVT PETROL, year=2015, drivenKilometers=40293, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=618699 ]
Car [id=5361, brand=Hyundai, model=Verna, varient=FLUIDIC 1.6 VTVT S (O) MT, year=2015, drivenKilometers=25274, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=516099 ]
Car [id=5362, brand=Honda, model=City, varient=V AT, year=2012, drivenKilometers=41237, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=496599 ]
Car [id=5364, brand=Maruti, model=Swift, varient=Dzire VXI 1.2 BS IV, year=2011, drivenKilometers=70415, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=329599 ]
Car [id=5365, brand=Honda, model=Amaze, varient=1.2 SMT I VTEC, year=2015, drivenKilometers=43575, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=420399 ]
Car [id=5366, brand=Honda, model=Amaze, varient=1.2 SMT I VTEC, year=2014, drivenKilometers=49724, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=399499 ]
Car [id=5367, brand=Honda, model=City, varient=S MT PETROL, year=2012, drivenKilometers=83929, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=360999 ]
Car [id=5368, brand=Honda, model=Amaze, varient=1.5 SX MT I DTEC, year=2014, drivenKilometers=54831, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=375899 ]
Car [id=5369, brand=Honda, model=City, varient=V MT PETROL, year=2014, drivenKilometers=66724, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=488899 ]
Car [id=5370, brand=Maruti, model=Dzire, varient=VXI, year=2018, drivenKilometers=8604, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=636099 ]
Car [id=5372, brand=Honda, model=City, varient=V MT PETROL, year=2016, drivenKilometers=32972, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=640199 ]
Car [id=5373, brand=Ford, model=Figo, varient=Aspire 1.5 TREND DIESEL, year=2018, drivenKilometers=27760, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=596599 ]
Car [id=5374, brand=Honda, model=City, varient=S MT PETROL, year=2010, drivenKilometers=86174, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=367399 ]
Car [id=5375, brand=Maruti, model=Ciaz, varient=VXI PLUS, year=2016, drivenKilometers=53647, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=545599 ]
Car [id=5376, brand=Maruti, model=Swift, varient=Dzire VDI BS IV, year=2013, drivenKilometers=74265, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=441399 ]
Car [id=5377, brand=Maruti, model=Dzire, varient=VDI, year=2017, drivenKilometers=29736, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=702099 ]
Car [id=5379, brand=Maruti, model=Dzire, varient=VDI, year=2017, drivenKilometers=15738, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=697799 ]
Car [id=5381, brand=Hyundai, model=Verna, varient=1.6 SX VTVT (O), year=2018, drivenKilometers=40494, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=888199 ]
Car [id=5384, brand=Maruti, model=Ciaz, varient=ZDI SHVS HYBIRD, year=2016, drivenKilometers=72862, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=621799 ]
Car [id=5385, brand=Volkswagen, model=Ameo, varient=HIGHLINE PLUS DSG 1.5, year=2019, drivenKilometers=16641, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=825099 ]
Car [id=5386, brand=Volkswagen, model=Vento, varient=HIGHLINE PETROL, year=2015, drivenKilometers=73613, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=459499 ]
Car [id=5387, brand=Maruti, model=Dzire, varient=ZXI, year=2017, drivenKilometers=65919, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=642799 ]
Car [id=5388, brand=Maruti, model=Dzire, varient=VDI, year=2017, drivenKilometers=60178, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=650499 ]
Car [id=5389, brand=Honda, model=City, varient=VX MT DIESEL, year=2014, drivenKilometers=94530, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=542399 ]
Car [id=5391, brand=Maruti, model=Ciaz, varient=ZETA 1.3 DDIS SHVS, year=2017, drivenKilometers=86385, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=696599 ]
Car [id=5393, brand=Maruti, model=Ciaz, varient=ZDI+ SHVS, year=2016, drivenKilometers=98340, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=662599 ]
Car [id=5394, brand=Maruti, model=Swift, varient=Dzire VDI BS IV, year=2013, drivenKilometers=84797, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=494199 ]
Car [id=5396, brand=Maruti, model=Swift, varient=Dzire ZDI, year=2012, drivenKilometers=110866, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=501899 ]
Car [id=5397, brand=Honda, model=Amaze, varient=1.5 SX MT I DTEC, year=2014, drivenKilometers=113188, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=342199 ]
Car [id=5398, brand=Volkswagen, model=Jetta, varient=TRENDLINE 2.0L TDI, year=2011, drivenKilometers=137022, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=414299 ]
Car [id=5399, brand=Ford, model=Fiesta, varient=TITANIUM PLUS PETROL AT, year=2012, drivenKilometers=124474, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=306799 ]
Car [id=5400, brand=Maruti, model=Swift, varient=Dzire VDI BS IV, year=2012, drivenKilometers=136000, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=422099 ]
Car [id=5402, brand=Maruti, model=Ciaz, varient=VDI+ SHVS, year=2016, drivenKilometers=141441, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=531299 ]
Car [id=5404, brand=Honda, model=Amaze, varient=1.2 VXMT I VTEC, year=2014, drivenKilometers=151898, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=294799 ]
Car [id=5405, brand=Volkswagen, model=Jetta, varient=HIGHLINE TDI AT, year=2015, drivenKilometers=96631, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=973799 ]
Car [id=5406, brand=Skoda, model=Rapid, varient=1.6 MPI STYLE PLUS AT, year=2016, drivenKilometers=125335, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=574199 ]
Car [id=5407, brand=Volkswagen, model=Jetta, varient=HIGHLINE TDI AT, year=2015, drivenKilometers=99815, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=1036399 ]
Car [id=5408, brand=Volkswagen, model=Vento, varient=COMFORTLINE DIESEL, year=2013, drivenKilometers=146692, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=369299 ]
Car [id=5409, brand=Maruti, model=Ciaz, varient=VDI+ SHVS, year=2016, drivenKilometers=82646, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=587399 ]
Car [id=5411, brand=Maruti, model=Swift, varient=Dzire VXI 1.2 BS IV, year=2014, drivenKilometers=19856, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=451799 ]
Car [id=5412, brand=Honda, model=City, varient=1.5 E MT PETROL, year=2010, drivenKilometers=44689, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=257599 ]
Car [id=5414, brand=Maruti, model=Dzire, varient=ZXI Plus, year=2020, drivenKilometers=1447, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=811199 ]
Car [id=5415, brand=Hyundai, model=Accent, varient=EXECUTIVE GLE, year=2011, drivenKilometers=58344, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=140999 ]
Car [id=5416, brand=Maruti, model=Swift, varient=Dzire VXI 1.2 BS IV, year=2015, drivenKilometers=36553, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=521099 ]
Car [id=5417, brand=Hyundai, model=Verna, varient=FLUIDIC 1.6 SX CRDI OPT, year=2013, drivenKilometers=42234, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=484999 ]
Car [id=5418, brand=Volkswagen, model=Ameo, varient=COMFORTLINE 1.2, year=2016, drivenKilometers=52907, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=372099 ]
Car [id=5419, brand=Toyota, model=Etios, varient=G, year=2011, drivenKilometers=69474, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=294499 ]
Car [id=5420, brand=Honda, model=Amaze, varient=1.2 SMT I VTEC, year=2013, drivenKilometers=20924, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=382599 ]
Car [id=5422, brand=Tata, model=Zest, varient=XM RT 90 PS ABS, year=2015, drivenKilometers=54025, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=327499 ]
Car [id=5423, brand=Hyundai, model=Xcent, varient=S 1.2, year=2014, drivenKilometers=56684, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=336599 ]
Car [id=5426, brand=Maruti, model=Swift, varient=Dzire VXI 1.2 BS IV, year=2013, drivenKilometers=60100, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=395199 ]
Car [id=5427, brand=Volkswagen, model=Ameo, varient=HIGHLINE 1.2, year=2016, drivenKilometers=9755, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=495499 ]
Car [id=5428, brand=Maruti, model=Swift, varient=Dzire VXI 1.2 BS IV, year=2016, drivenKilometers=23165, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=518099 ]
Car [id=5429, brand=Honda, model=City, varient=VX MT PETROL, year=2017, drivenKilometers=18494, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=806299 ]
Car [id=5430, brand=Toyota, model=Etios, varient=V, year=2011, drivenKilometers=90883, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=265199 ]
Car [id=5432, brand=Hyundai, model=Verna, varient=FLUIDIC 1.6 SX CRDI OPT, year=2012, drivenKilometers=84924, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=409599 ]
Car [id=5433, brand=Volkswagen, model=Jetta, varient=HIGHLINE TDI AT, year=2015, drivenKilometers=36427, fuel=Diesel, ownerType=First Owner, bodyType=Sedan, location=Pune, price=789399 ]
Car [id=5435, brand=Volkswagen, model=Vento, varient=HIGHLINE 1.2 TSI AT, year=2016, drivenKilometers=68067, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=640999 ]
Car [id=5436, brand=Honda, model=Amaze, varient=1.2 EXMT I VTEC, year=2014, drivenKilometers=75156, fuel=Petrol, ownerType=First Owner, bodyType=Sedan, location=Pune, price=367599 ]
