ID,Brand,Model,Varient,Manufacture Year,Driven Kilometers,Fuel,Number of Owner,Body Type,Location,Price
6517,Mercedes-Benz,GLC,220d 4MATIC Sport,2018,21000,Diesel,First Owner,Luxury,Ahmedabad,4400000
6518,Volvo,XC60,D5 Inscription,2014,89000,Diesel,First Owner,Luxury,Ahmedabad,1775000
6519,Volvo,XC60,D5 Inscription,2014,89000,Diesel,First Owner,Luxury,Ahmedabad,1775000
6520,Volvo,V40,D3 R-Design,2016,45000,Diesel,Second Owner,Luxury,Ahmedabad,1350000
6521,Audi,Q3,35 TDI Quattro Premium,2015,90000,Diesel,First Owner,Luxury,Ahmedabad,1625000
6522,Mercedes-Benz,GLA Class,220 D 4MATIC Activity Edition,2017,18000,Diesel,First Owner,Luxury,Ahmedabad,2750000
6523,BMW,5 Series,520d Luxury Line,2017,55000,Diesel,First Owner,Luxury,Ahmedabad,3850000
6524,Audi,A6,35 TDI,2017,25000,Diesel,Second Owner,Luxury,Ahmedabad,2950000
6525,Mercedes-Benz,New C-Class,Progressive C 220d,2018,3600000,Diesel,First Owner,Luxury,Ahmedabad,3600000
6526,Land,Rover Range Rover Evoque,2.0 TD4 SE,2018,55000,Diesel,First Owner,Luxury,Ahmedabad,4200000
6527,Mercedes-Benz,GLA Class,200 CDI,2016,27000,Diesel,First Owner,Luxury,Ahmedabad,2300000
6528,Volvo,S60 Cross Country,D4 AWD BSIV,2017,83000,Diesel,First Owner,Luxury,Ahmedabad,2250000
6529,BMW,X5,xDrive 30d,2015,79000,Diesel,First Owner,Luxury,Ahmedabad,3200000
6530,BMW,5 Series,520d Luxury Line,2017,53000,Diesel,Second Owner,Luxury,Ahmedabad,3400000
6531,Skoda,Kodiaq,2.0 TDI Style,2018,50000,Diesel,First Owner,Luxury,Ahmedabad,3050000
6532,BMW,3 Series GT,Luxury Line,2019,38000,Diesel,First Owner,Luxury,Ahmedabad,3490000
6533,BMW,X3,xDrive20d M Sport,2017,33206,Diesel,First Owner,Luxury,Ahmedabad,4000000
6534,Audi,A4,35 TDI Technology,2020,36000,Diesel,First Owner,Luxury,Ahmedabad,3400000
6535,Audi,Q5,2.0 TDI Premium Plus,2014,56000,Diesel,First Owner,Luxury,Ahmedabad,2250000
6536,BMW,5 Series,520d Luxury Line,2019,22136,Diesel,First Owner,Luxury,Ahmedabad,4850000
6537,Mercedes-Benz,New C-Class,C 220 CDI BE Avantgare,2010,51000,Diesel,First Owner,Luxury,Ahmedabad,950000
6538,Audi,A4,2.0 TDI 177 Bhp Technology Edition,2014,45000,Diesel,First Owner,Luxury,Ahmedabad,1575000
6539,Audi,Q5,2.0 TDI,2011,80000,Diesel,First Owner,Luxury,Ahmedabad,1400000
6540,BMW,7 Series,730Ld,2009,35000,Diesel,First Owner,Luxury,Ahmedabad,1750000
6541,BMW,5 Series,525d,2012,68000,Diesel,First Owner,Luxury,Ahmedabad,1650000
6542,Mercedes-Benz,A Class,A200 CDI Sport,2017,30000,Diesel,Second Owner,Luxury,Ahmedabad,1550000
6543,BMW,3 Series,320d Luxury Line,2012,75000,Diesel,Second Owner,Luxury,Ahmedabad,950000
6544,Skoda,Kodiaq,2.0 TDI Style,2017,120000,Diesel,First Owner,Luxury,Ahmedabad,2550000
6545,Mercedes-Benz,GLA Class,200,2015,40000,Petrol,Second Owner,Luxury,Ahmedabad,1890000
6546,Skoda,Kodiaq,2.0 TDI Style,2018,41000,Diesel,First Owner,Luxury,Ahmedabad,3100000
6547,Porsche,Cayenne,Diesel,2017,15000,Diesel,First Owner,Luxury,Ahmedabad,8000000
6548,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,87000,Diesel,Second Owner,Luxury,Ahmedabad,1250000
6549,Volvo,XC 90,3.2 AWD,2008,51000,Petrol,First Owner,Luxury,Ahmedabad,911000
6550,Audi,A7,3.0 TDI Quattro,2012,53000,Diesel,First Owner,Luxury,Ahmedabad,2350000
6551,Audi,A4,2.0 TDI Multitronic,2014,76000,Diesel,First Owner,Luxury,Ahmedabad,1500000
6552,BMW,5 Series,520d Luxury Line,2013,76000,Diesel,First Owner,Luxury,Ahmedabad,1950000
6553,Mercedes-Benz,B Class,B180 Sport,2014,35000,Petrol,Second Owner,Luxury,Ahmedabad,1250000
6554,Mercedes-Benz,New C-Class,C 200 CGI Elegance,2010,85000,Petrol,First Owner,Luxury,Ahmedabad,850000
6555,BMW,3 Series,320d Luxury Line,2013,93000,Diesel,First Owner,Luxury,Ahmedabad,1495000
6556,Volvo,S60,D4 SUMMUM,2015,50200,Diesel,First Owner,Luxury,Ahmedabad,1700000
6557,Mercedes-Benz,S-Class,S 350 CDI,2011,80000,Diesel,First Owner,Luxury,Ahmedabad,1875000
6558,Mercedes-Benz,GLC,220d 4MATIC Sport,2016,77000,Diesel,First Owner,Luxury,Ahmedabad,3300000
6559,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2011,86000,Diesel,Third Owner,Luxury,Ahmedabad,1250000
6560,Land,Rover Freelander 2,TD4 SE,2011,111000,Diesel,Second Owner,Luxury,Ahmedabad,1250000
6561,Mercedes-Benz,B Class,B180 Sports,2013,57000,Petrol,Second Owner,Luxury,Ahmedabad,1290000
6562,Audi,A4,2.0 TDI Celebration Edition,2012,70000,Diesel,First Owner,Luxury,Ahmedabad,1241000
6563,Audi,Q3,35 TDI Quattro Premium,2014,71003,Diesel,First Owner,Luxury,Ahmedabad,1650000
6564,BMW,5 Series,520d Luxury Line,2013,89000,Diesel,Second Owner,Luxury,Ahmedabad,1790000
6565,BMW,3 Series,320d Corporate Edition,2012,70000,Diesel,Third Owner,Luxury,Ahmedabad,620000
6566,Mercedes-Benz,New C-Class,220 CDI AT,2012,81000,Diesel,First Owner,Luxury,Ahmedabad,1325000
6567,Mercedes-Benz,A Class,A200 CDI,2015,67000,Diesel,Second Owner,Luxury,Ahmedabad,1450000
6568,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,116000,Diesel,Second Owner,Luxury,Ahmedabad,1100000
6569,Mercedes-Benz,New C-Class,220 CDI MT,2014,85000,Diesel,Second Owner,Luxury,Ahmedabad,1400000
6570,BMW,5 Series,520d Luxury Line,2019,9439,Diesel,First Owner,Luxury,Ahmedabad,5300000
6571,BMW,X3,xDrive 20d Luxury Line,2019,31794,Diesel,First Owner,Luxury,Ahmedabad,5500000
6572,Audi,A4,2.0 TDI 177 Bhp Technology Edition,2014,78000,Diesel,First Owner,Luxury,Ahmedabad,1600000
6573,Volvo,XC 90,D5 Momentum BSIV,2018,36131,Diesel,First Owner,Luxury,Ahmedabad,6500000
6574,Audi,Q5,30 TDI quattro Premium,2017,39376,Diesel,First Owner,Luxury,Ahmedabad,3500000
6575,Audi,A6,2.7 TDI,2012,44000,Diesel,Second Owner,Luxury,Ahmedabad,1225000
6576,Mercedes-Benz,M-Class,ML 350 4Matic,2012,58823,Diesel,First Owner,Luxury,Ahmedabad,2275000
6577,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2011,69810,Diesel,First Owner,Luxury,Ahmedabad,1375000
6578,Land,Rover Freelander 2,TD4 SE,2012,116000,Diesel,First Owner,Luxury,Ahmedabad,1191000
6579,Mercedes-Benz,E-Class,220 CDI,2013,70000,Diesel,First Owner,Luxury,Ahmedabad,1595000
6580,Mercedes-Benz,GLA Class,200 d Style,2019,15000,Diesel,First Owner,Luxury,Ahmedabad,3000000
6581,Volvo,S60,D4 Momentum BSIV,2018,80000,Diesel,First Owner,Luxury,Ahmedabad,2520000
6582,Audi,A4,35 TDI Premium Sport,2015,34000,Diesel,Second Owner,Luxury,Ahmedabad,1650000
6583,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2018,12000,Diesel,First Owner,Luxury,Ahmedabad,4800000
6584,Mercedes-Benz,M-Class,ML 320 CDI,2010,75000,Diesel,Second Owner,Luxury,Ahmedabad,785000
6585,BMW,5 Series,520d Luxury Line,2020,20000,Diesel,First Owner,Luxury,Ahmedabad,4500000
6586,BMW,5 Series,520d Luxury Line,2020,20000,Diesel,First Owner,Luxury,Ahmedabad,4500000
6587,BMW,5 Series,525d,2011,34000,Diesel,Second Owner,Luxury,Ahmedabad,1200000
6588,BMW,3 Series,320d Luxury Line,2015,44000,Diesel,Second Owner,Luxury,Ahmedabad,2200000
6589,Mercedes-Benz,CLS-Class,250 CDI,2016,50000,Diesel,Second Owner,Luxury,Ahmedabad,4500000
6590,BMW,X1,sDrive20d,2012,175000,Diesel,First Owner,Luxury,Ahmedabad,1200000
6591,Mercedes-Benz,GLC,220d 4MATIC Sport,2016,70000,Diesel,First Owner,Luxury,Ahmedabad,3400000
6592,Audi,A4,New 2.0 TDI Multitronic,2009,149000,Diesel,Second Owner,Luxury,Ahmedabad,490000
6593,Audi,Q5,35TDI,2018,37800,Diesel,First Owner,Luxury,Ahmedabad,4500000
6594,Mercedes-Benz,E-Class,E 220 CDI Avantgarde,2013,70000,Diesel,Second Owner,Luxury,Ahmedabad,1400000
6595,BMW,5 Series,530d Touring,2010,74000,Diesel,Third Owner,Luxury,Ahmedabad,650000
6596,Mercedes-Benz,New C-Class,C 220 CDI Avantgarde,2015,60000,Diesel,Third Owner,Luxury,Ahmedabad,2100000
6597,BMW,5 Series,530d M Sport,2013,110000,Diesel,Second Owner,Luxury,Ahmedabad,2500000
6598,Maruti,Eeco,5 Seater AC,2012,57341,Petrol,First Owner,Minivan,Ahmedabad,269000
6599,Maruti,Eeco,5 Seater AC,2017,88362,Petrol,First Owner,Minivan,Ahmedabad,379000
6600,Honda,City,i DTec V,2016,65000,Diesel,First Owner,Minivan,Ahmedabad,645000
6601,Hyundai,Verna,CRDi 1.6 AT SX Plus,2017,70000,Diesel,First Owner,Minivan,Ahmedabad,950000
6602,Hyundai,i20 Active,1.4 SX,2015,85000,Diesel,First Owner,Minivan,Ahmedabad,590000
6603,Maruti,Wagon R,VXI,2015,75000,Petrol,First Owner,Minivan,Ahmedabad,345000
6604,Kia,Seltos,GTX DCT,2019,25000,Petrol,First Owner,Minivan,Ahmedabad,1595000
6605,Honda,Brio,S MT,2013,50000,Petrol,First Owner,Minivan,Ahmedabad,355000
6606,Maruti,Eeco,5 Seater AC BSIV,2017,87000,Petrol,First Owner,Minivan,Ahmedabad,415000
6607,Maruti,Eeco,5 STR With AC Plus HTR CNG,2016,45000,CNG,Second Owner,Minivan,Ahmedabad,385000
6608,Maruti,Eeco,CNG 5 Seater AC,2017,48000,CNG,First Owner,Minivan,Ahmedabad,400000
6609,Maruti,Eeco,5 Seater AC,2017,29000,Petrol,First Owner,Minivan,Ahmedabad,390000
6610,Maruti,Eeco,5 Seater AC BSIV,2019,16000,Petrol,First Owner,Minivan,Ahmedabad,451000
6611,Maruti,Eeco,5 Seater AC,2019,19000,Petrol,First Owner,Minivan,Ahmedabad,450000
6612,Maruti,Eeco,5 Seater Standard BSIV,2017,60000,Petrol,First Owner,Minivan,Ahmedabad,385000
6613,Maruti,Eeco,5 Seater AC,2019,64000,Petrol,First Owner,Minivan,Ahmedabad,460000
6614,Maruti,Eeco,7 Seater Standard BSIV,2016,86000,Petrol,First Owner,Minivan,Ahmedabad,350000
6615,Maruti,Eeco,7 Seater Standard BSIV,2013,56000,Petrol,First Owner,Minivan,Ahmedabad,315000
6616,Maruti,Eeco,CNG 5 Seater AC BSIV,2016,60000,CNG,First Owner,Minivan,Ahmedabad,310000
6617,Maruti,Eeco,5 Seater AC,2014,53000,Petrol,First Owner,Minivan,Ahmedabad,311000
6618,Maruti,Eeco,CNG 5 Seater AC BSIV,2016,350000,CNG,First Owner,Minivan,Ahmedabad,340000
6619,Maruti,Omni,CNG,2010,77500,CNG,Second Owner,Minivan,Ahmedabad,131000
6620,Maruti,Omni,CNG,2014,100000,CNG,First Owner,Minivan,Ahmedabad,120000
6621,Maruti,Eeco,5 STR With AC Plus HTR CNG,2013,70000,CNG,First Owner,Minivan,Ahmedabad,325000
6622,Maruti,Omni,CNG,2012,60000,CNG,First Owner,Minivan,Ahmedabad,180000
6623,Maruti,Omni,E 8 Str STD,1998,50000,Petrol,Fourth & Above Owner,Minivan,Ahmedabad,44000
6624,Maruti,Omni,CNG,2010,100000,CNG,Second Owner,Minivan,Ahmedabad,121000
6625,Maruti,Omni,CNG,2010,100000,CNG,Second Owner,Minivan,Ahmedabad,111000
6626,Maruti,Omni,8 Seater BSII,2000,60000,Petrol,First Owner,Minivan,Ahmedabad,50000
6627,Maruti,Alto K10,LXI,2012,89579,Petrol,First Owner,Super Luxury,Ahmedabad,172000
6628,Honda,City,i DTec V,2016,65000,Diesel,First Owner,Super Luxury,Ahmedabad,645000
6629,Maruti,Wagon R,VXI,2016,81674,Petrol,First Owner,Super Luxury,Ahmedabad,347000
6630,Audi,Q3,35 TDI Quattro Premium,2015,90000,Diesel,First Owner,Super Luxury,Ahmedabad,1625000
6631,Hyundai,i10,Era,2012,67711,Petrol,First Owner,Super Luxury,Ahmedabad,265000
6632,Lexus,RX,450h Luxury,2017,51916,Petrol,First Owner,Super Luxury,Ahmedabad,6500000
6633,Maruti,Ertiga,VDI,2012,81332,Diesel,First Owner,MUV,Ahmedabad,461000
6634,Honda,City,i DTec V,2016,65000,Diesel,First Owner,MUV,Ahmedabad,645000
6635,Hyundai,Verna,CRDi 1.6 AT SX Plus,2017,70000,Diesel,First Owner,MUV,Ahmedabad,950000
6636,Hyundai,i20 Active,1.4 SX,2015,85000,Diesel,First Owner,MUV,Ahmedabad,590000
6637,Maruti,Wagon R,VXI,2015,75000,Petrol,First Owner,MUV,Ahmedabad,345000
6638,Kia,Seltos,GTX DCT,2019,25000,Petrol,First Owner,MUV,Ahmedabad,1595000
6639,Honda,Brio,S MT,2013,50000,Petrol,First Owner,MUV,Ahmedabad,355000
6640,Toyota,Innova,2.5 G (Diesel) 8 Seater,2013,72000,Diesel,First Owner,MUV,Ahmedabad,525000
6641,Mahindra,Marazzo,M2 BSIV,2019,64532,Diesel,First Owner,MUV,Ahmedabad,900000
6642,Maruti,XL6,Alpha,2021,2000,Petrol,First Owner,MUV,Ahmedabad,1000000
6643,Toyota,Innova,2.5 G (Diesel) 7 Seater,2015,110000,Diesel,First Owner,MUV,Ahmedabad,725000
6644,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,82000,Diesel,Second Owner,MUV,Ahmedabad,1325000
6645,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,82000,Diesel,Second Owner,MUV,Ahmedabad,1325000
6646,Renault,Lodgy,Stepway 110PS RXZ 7S,2018,33300,Diesel,First Owner,MUV,Ahmedabad,710000
6647,Renault,Lodgy,Stepway 110PS RXZ 7S,2018,33300,Diesel,First Owner,MUV,Ahmedabad,710000
6648,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2015,55000,Diesel,First Owner,MUV,Ahmedabad,1050000
6649,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2015,55000,Diesel,First Owner,MUV,Ahmedabad,1050000
6650,Toyota,Innova,2.5 G (Diesel) 8 Seater,2011,59000,Diesel,Second Owner,MUV,Ahmedabad,475000
6651,Toyota,Innova,2.5 G (Diesel) 8 Seater,2011,59000,Diesel,Second Owner,MUV,Ahmedabad,475000
6652,Maruti,Ertiga,VDI,2014,78000,Diesel,Second Owner,MUV,Ahmedabad,550000
6653,Maruti,Ertiga,VDI,2014,78000,Diesel,Second Owner,MUV,Ahmedabad,550000
6654,Toyota,Innova,2.5 VX 7 STR,2012,130000,Diesel,First Owner,MUV,Ahmedabad,735000
6655,Toyota,Innova,2.5 VX 7 STR,2012,130000,Diesel,First Owner,MUV,Ahmedabad,735000
6656,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2017,100002,Diesel,First Owner,MUV,Ahmedabad,1525000
6657,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2017,100002,Diesel,First Owner,MUV,Ahmedabad,1525000
6658,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2017,88000,Diesel,First Owner,MUV,Ahmedabad,1600000
6659,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2017,88000,Diesel,First Owner,MUV,Ahmedabad,1600000
6660,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2011,80000,Diesel,First Owner,MUV,Ahmedabad,600000
6661,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2011,80000,Diesel,First Owner,MUV,Ahmedabad,600000
6662,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2011,83000,Diesel,First Owner,MUV,Ahmedabad,570000
6663,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2011,83000,Diesel,First Owner,MUV,Ahmedabad,570000
6664,Maruti,Ertiga,VDI,2012,66000,Diesel,Second Owner,MUV,Ahmedabad,465000
6665,Maruti,Ertiga,VDI,2012,66000,Diesel,Second Owner,MUV,Ahmedabad,465000
6666,Toyota,Innova Crysta,2.4 VX MT 8 STR,2018,75000,Diesel,First Owner,MUV,Ahmedabad,1850000
6667,Toyota,Innova Crysta,2.4 VX MT 8 STR,2018,75000,Diesel,First Owner,MUV,Ahmedabad,1850000
6668,Maruti,Ertiga,SHVS ZDI Plus,2016,148000,Diesel,First Owner,MUV,Ahmedabad,680000
6669,Maruti,Ertiga,SHVS ZDI Plus,2016,148000,Diesel,First Owner,MUV,Ahmedabad,680000
6670,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,72000,Diesel,First Owner,MUV,Ahmedabad,1650000
6671,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,72000,Diesel,First Owner,MUV,Ahmedabad,1650000
6672,Mahindra,Xylo,D4 BSIII,2013,65000,Diesel,First Owner,MUV,Ahmedabad,340000
6673,Mahindra,Xylo,D4 BSIII,2013,65000,Diesel,First Owner,MUV,Ahmedabad,340000
6674,Toyota,Innova Crysta,2.8 GX AT BSIV,2017,106000,Diesel,First Owner,MUV,Ahmedabad,1650000
6675,Toyota,Innova Crysta,2.8 GX AT BSIV,2017,106000,Diesel,First Owner,MUV,Ahmedabad,1650000
6676,Toyota,Innova,2.5 G4 Diesel 8-seater,2009,76000,Diesel,Third Owner,MUV,Ahmedabad,400000
6677,Toyota,Innova,2.5 G4 Diesel 8-seater,2009,76000,Diesel,Third Owner,MUV,Ahmedabad,400000
6678,Mahindra,Marazzo,M2 8Str BSIV,2019,80000,Diesel,First Owner,MUV,Ahmedabad,850000
6679,Mahindra,Marazzo,M2 8Str BSIV,2019,80000,Diesel,First Owner,MUV,Ahmedabad,850000
6680,Mahindra,Marazzo,M6 8Str,2018,19950,Diesel,First Owner,MUV,Ahmedabad,1050000
6681,Mahindra,Marazzo,M4 8Str,2018,43000,Diesel,First Owner,MUV,Ahmedabad,950000
6682,Mahindra,Marazzo,M2 8Str BSIV,2019,55000,Diesel,First Owner,MUV,Ahmedabad,875000
6683,Mahindra,Marazzo,M2 BSIV,2019,42000,Diesel,First Owner,MUV,Ahmedabad,890000
6684,Maruti,Ertiga,ZXI,2015,24000,Petrol,First Owner,MUV,Ahmedabad,691000
6685,Honda,Mobilio,S i-DTEC,2015,41665,Diesel,First Owner,MUV,Ahmedabad,535000
6686,Honda,Mobilio,S i-DTEC,2015,55368,Diesel,First Owner,MUV,Ahmedabad,549000
6687,Maruti,Ertiga,ZDI,2013,57000,Diesel,Second Owner,MUV,Ahmedabad,460000
6688,Maruti,Ertiga,VDI,2014,85000,Diesel,First Owner,MUV,Ahmedabad,540000
6689,Maruti,Ertiga,ZDI Plus,2015,68000,Diesel,Second Owner,MUV,Ahmedabad,600000
6690,Toyota,Innova,2.5 GX (Diesel) 8 Seater BS IV,2011,76000,Diesel,First Owner,MUV,Ahmedabad,600000
6691,Datsun,GO Plus,T,2019,18000,Petrol,First Owner,MUV,Ahmedabad,390000
6692,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2012,90000,Diesel,First Owner,MUV,Ahmedabad,649000
6693,Toyota,Innova,2.5 V Diesel 7-seater,2008,155000,Diesel,First Owner,MUV,Ahmedabad,391000
6694,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2013,63000,Diesel,First Owner,MUV,Ahmedabad,850000
6695,Toyota,Innova,2.5 G (Diesel) 7 Seater,2013,95000,Diesel,First Owner,MUV,Ahmedabad,390000
6696,Toyota,Innova Crysta,2.4 G MT 8 STR,2017,80000,Diesel,Second Owner,MUV,Ahmedabad,1351000
6697,Toyota,Innova Crysta,2.8 ZX AT BSIV,2019,40214,Diesel,First Owner,MUV,Ahmedabad,2275000
6698,Toyota,Innova,2.5 GX (Diesel) 8 Seater BS IV,2014,65000,Diesel,Second Owner,MUV,Ahmedabad,725000
6699,Mahindra,Xylo,E4 ABS BS IV,2012,76000,Diesel,First Owner,MUV,Ahmedabad,365000
6700,Chevrolet,Tavera,LT L1 9 Seats BSIII,2007,80000,Diesel,First Owner,MUV,Ahmedabad,275000
6701,Maruti,Ertiga,VXI,2019,28000,Petrol,First Owner,MUV,Ahmedabad,871000
6702,Toyota,Innova Crysta,2.4 ZX MT,2016,148500,Diesel,First Owner,MUV,Ahmedabad,1625000
6703,Toyota,Innova Crysta,2.4 GX MT 8S BSIV,2019,19000,Diesel,First Owner,MUV,Ahmedabad,1690000
6704,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,200000,Diesel,First Owner,MUV,Ahmedabad,725000
6705,Maruti,Ertiga,CNG VXI,2020,3000,CNG,First Owner,MUV,Ahmedabad,900000
6706,Maruti,Ertiga,ZXI Plus Petrol,2019,20000,Petrol,First Owner,MUV,Ahmedabad,941000
6707,Maruti,Ertiga,VDI,2015,76000,Diesel,Second Owner,MUV,Ahmedabad,525000
6708,Maruti,Ertiga,VDI Limited Edition,2014,95000,Diesel,Second Owner,MUV,Ahmedabad,450000
6709,Hyundai,Grand i10,Sportz,2016,28974,Petrol,First Owner,Hatchback,Bangalore,508000
6710,Hyundai,i20,Sportz Plus BSIV,2019,28780,Petrol,First Owner,Hatchback,Bangalore,650000
6711,Maruti,Alto 800,LXI,2014,18778,Petrol,First Owner,Hatchback,Bangalore,292000
6712,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2019,9369,Petrol,First Owner,Hatchback,Bangalore,591000
6713,Renault,KWID,1.0 RXT AMT Opt BSIV,2019,7858,Petrol,First Owner,Hatchback,Bangalore,484000
6714,Hyundai,Grand i10,1.2 Kappa Asta,2018,8266,Petrol,First Owner,Hatchback,Bangalore,634000
6715,Maruti,Swift,VXI,2017,40144,Petrol,First Owner,Hatchback,Bangalore,578000
6716,Maruti,Baleno,1.2 Delta,2017,24892,Petrol,First Owner,Hatchback,Bangalore,623000
6717,Renault,KWID,1.0 RXT AMT,2016,45071,Petrol,First Owner,Hatchback,Bangalore,380000
6718,Maruti,Ignis,1.2 Delta BSIV,2017,42206,Petrol,First Owner,Hatchback,Bangalore,528000
6719,Hyundai,i10,Sportz,2008,93398,Petrol,First Owner,Hatchback,Bangalore,261000
6720,Maruti,Swift,VXI,2013,30045,Petrol,First Owner,Hatchback,Bangalore,472000
6721,Hyundai,Grand i10,1.2 Kappa Magna AT,2016,19797,Petrol,Second Owner,Hatchback,Bangalore,517000
6722,Maruti,Celerio,VXI AMT BSIV,2016,26884,Petrol,Second Owner,Hatchback,Bangalore,455000
6723,Maruti,Celerio,VXi AMT,2018,20675,Petrol,First Owner,Hatchback,Bangalore,483000
6724,Volkswagen,Vento,Diesel Highline,2012,93815,Diesel,First Owner,Hatchback,Bangalore,480000
6725,Hyundai,i10,Magna 1.2 iTech SE,2010,20000,Petrol,First Owner,Hatchback,Bangalore,415000
6726,Tata,Tiago,1.2 Revotron XZ,2018,25000,Petrol,Second Owner,Hatchback,Bangalore,495000
6727,Honda,Brio,1.2 VX AT,2017,8450,Petrol,First Owner,Hatchback,Bangalore,610000
6728,Honda,Brio,1.2 VX AT,2017,8450,Petrol,First Owner,Hatchback,Bangalore,610000
6729,Hyundai,Grand i10,Magna,2019,21238,Petrol,First Owner,Hatchback,Bangalore,561000
6730,Maruti,Celerio,ZXI,2018,17223,Petrol,First Owner,Hatchback,Bangalore,531000
6731,Honda,Jazz,V CVT,2018,19101,Petrol,Second Owner,Hatchback,Bangalore,753000
6732,Hyundai,i20,Asta 1.2,2014,40531,Petrol,First Owner,Hatchback,Bangalore,601000
6733,Honda,Jazz,1.2 V i VTEC Privilege,2015,80000,Petrol,First Owner,Hatchback,Bangalore,535000
6734,Honda,Jazz,1.2 V i VTEC Privilege,2015,80000,Petrol,First Owner,Hatchback,Bangalore,535000
6735,Honda,Jazz,1.2 S i VTEC,2015,62000,Petrol,First Owner,Hatchback,Bangalore,525000
6736,Honda,Jazz,1.2 S i VTEC,2015,29066,Petrol,First Owner,Hatchback,Bangalore,526000
6737,Maruti,Celerio,ZXI AMT,2015,46103,Petrol,First Owner,Hatchback,Bangalore,441000
6738,Maruti,Baleno,1.2 CVT Zeta,2018,30324,Petrol,First Owner,Hatchback,Bangalore,749000
6739,Hyundai,i20,1.4 Asta Option,2018,49000,Diesel,First Owner,Hatchback,Bangalore,845000
6740,Maruti,Celerio,VXI AT Optional,2016,56000,Petrol,First Owner,Hatchback,Bangalore,465000
6741,Maruti,Alto 800,LXI,2015,42358,Petrol,Second Owner,Hatchback,Bangalore,298000
6742,Maruti,Baleno,1.2 Delta,2015,15011,Petrol,First Owner,Hatchback,Bangalore,589000
6743,Hyundai,Grand i10,Sportz,2015,52812,Petrol,First Owner,Hatchback,Bangalore,492000
6744,Renault,KWID,AMT RXL,2017,14038,Petrol,First Owner,Hatchback,Bangalore,420000
6745,Hyundai,Grand i10,Sportz Plus,2017,11000,Petrol,First Owner,Hatchback,Bangalore,575000
6746,Hyundai,Grand i10,Sportz Plus,2017,11000,Petrol,First Owner,Hatchback,Bangalore,575000
6747,Maruti,Zen Estilo,1.1 VXI ABS BSIII,2007,17000,Petrol,First Owner,Hatchback,Bangalore,235000
6748,Hyundai,EON,Era Plus,2013,34426,Petrol,Second Owner,Hatchback,Bangalore,273000
6749,Maruti,Swift,VDI,2018,66162,Diesel,First Owner,Hatchback,Bangalore,647000
6750,Maruti,Alto K10,VXI,2015,22289,Petrol,First Owner,Hatchback,Bangalore,332000
6751,Hyundai,Grand i10,CRDi Asta Option,2013,56947,Diesel,First Owner,Hatchback,Bangalore,430000
6752,Maruti,Baleno,Alpha Diesel,2017,57391,Diesel,First Owner,Hatchback,Bangalore,718000
6753,Maruti,Alto K10,VXI AGS Optional,2018,28104,Petrol,First Owner,Hatchback,Bangalore,421000
6754,Hyundai,Grand i10,Sportz 1.2,2009,89000,Petrol,Second Owner,Hatchback,Bangalore,245000
6755,Hyundai,Grand i10,Sportz,2018,21000,Petrol,First Owner,Hatchback,Bangalore,650000
6756,Maruti,Swift,VXI BSIV,2019,11443,Petrol,First Owner,Hatchback,Bangalore,625000
6757,Maruti,Swift,VXI BSIV,2015,18562,Petrol,First Owner,Hatchback,Bangalore,552000
6758,Ford,Figo,Diesel Titanium,2012,115913,Diesel,First Owner,Hatchback,Bangalore,306000
6759,Hyundai,Grand i10,Asta,2015,20524,Petrol,First Owner,Hatchback,Bangalore,545000
6760,Nissan,Micra,XL Primo,2010,55000,Petrol,First Owner,Hatchback,Bangalore,290000
6761,Ford,Figo,Petrol Titanium,2012,73000,Petrol,Second Owner,Hatchback,Bangalore,295000
6762,Ford,Figo,Petrol Titanium,2012,73000,Petrol,Second Owner,Hatchback,Bangalore,295000
6763,Maruti,Baleno,1.2 Zeta,2018,29155,Petrol,First Owner,Hatchback,Bangalore,703000
6764,Hyundai,Grand i10,Sportz,2015,55543,Petrol,First Owner,Hatchback,Bangalore,464000
6765,Maruti,Wagon R,VXI,2018,25676,Petrol,First Owner,Hatchback,Bangalore,476000
6766,Renault,KWID,RXT,2016,62287,Petrol,First Owner,Hatchback,Bangalore,330000
