id =1, brand=Maruti, model=Alto, Manufacture Year=2018, price=343799
id =4680, brand=Ford, model=Ecosport, Manufacture Year=2013, price=400599
id =4682, brand=Renault, model=Duster, Manufacture Year=2015, price=458399
id =4684, brand=Toyota, model=Corolla, Manufacture Year=2011, price=434199
id =4707, brand=BMW, model=3, Manufacture Year=2011, price=450000
id =4712, brand=Toyota, model=Corolla, Manufacture Year=2010, price=371599
id =4714, brand=Toyota, model=Corolla, Manufacture Year=2013, price=445399
id =4715, brand=Toyota, model=Corolla, Manufacture Year=2013, price=395899
id =4727, brand=Skoda, model=Superb, Manufacture Year=2011, price=430199
id =4728, brand=Skoda, model=Superb, Manufacture Year=2010, price=334299
id =4730, brand=Toyota, model=Corolla, Manufacture Year=2012, price=399899
id =4735, brand=Mitsubishi, model=Outlander, Manufacture Year=2011, price=485000
id =4740, brand=Ssangyong, model=Rexton, Manufacture Year=2013, price=536999
id =4743, brand=Nissan, model=X, Manufacture Year=2012, price=525000
id =4749, brand=Hyundai, model=Santa, Manufacture Year=2011, price=550000
id =4757, brand=Mahindra, model=XUV500, Manufacture Year=2011, price=504199
id =4760, brand=Mahindra, model=XUV500, Manufacture Year=2012, price=549000
id =4772, brand=Mahindra, model=XUV500, Manufacture Year=2012, price=512599
id =4775, brand=Maruti, model=Alto, Manufacture Year=2016, price=327499
id =4782, brand=Maruti, model=Alto, Manufacture Year=2015, price=349499
id =4784, brand=Honda, model=Brio, Manufacture Year=2014, price=357899
id =4785, brand=Tata, model=Tiago, Manufacture Year=2018, price=486799
id =4789, brand=Hyundai, model=i20, Manufacture Year=2011, price=318699
id =4792, brand=Hyundai, model=Grand, Manufacture Year=2015, price=464999
id =4793, brand=Toyota, model=Etios, Manufacture Year=2013, price=373999
id =4795, brand=Hyundai, model=Grand, Manufacture Year=2015, price=417699
id =4797, brand=Hyundai, model=Grand, Manufacture Year=2015, price=434099
id =4807, brand=Hyundai, model=i20, Manufacture Year=2012, price=345499
id =4808, brand=Hyundai, model=Grand, Manufacture Year=2017, price=516399
id =4809, brand=Hyundai, model=i20, Manufacture Year=2012, price=362199
id =4810, brand=Hyundai, model=Grand, Manufacture Year=2016, price=426099
id =4813, brand=Maruti, model=Alto, Manufacture Year=2016, price=304499
id =4814, brand=Hyundai, model=Grand, Manufacture Year=2016, price=452699
id =4815, brand=Maruti, model=Swift, Manufacture Year=2017, price=501199
id =4816, brand=Hyundai, model=i20, Manufacture Year=2016, price=518499
id =4817, brand=Maruti, model=Alto, Manufacture Year=2018, price=342899
id =4820, brand=Hyundai, model=Grand, Manufacture Year=2016, price=457799
id =4821, brand=Nissan, model=Micra, Manufacture Year=2013, price=310999
id =4822, brand=Maruti, model=Wagon, Manufacture Year=2017, price=400999
id =4823, brand=Maruti, model=Alto, Manufacture Year=2016, price=312699
id =4824, brand=Hyundai, model=Grand, Manufacture Year=2014, price=361699
id =4827, brand=Hyundai, model=Grand, Manufacture Year=2016, price=462099
id =4828, brand=Hyundai, model=Grand, Manufacture Year=2014, price=369099
id =4832, brand=Maruti, model=Wagon, Manufacture Year=2012, price=332799
id =4833, brand=Maruti, model=Alto, Manufacture Year=2018, price=360699
id =4834, brand=Maruti, model=Wagon, Manufacture Year=2015, price=361999
id =4836, brand=Hyundai, model=Grand, Manufacture Year=2016, price=425599
id =4837, brand=Honda, model=Brio, Manufacture Year=2015, price=351299
id =4839, brand=Hyundai, model=Grand, Manufacture Year=2016, price=489999
id =4841, brand=Maruti, model=Alto, Manufacture Year=2015, price=305399
id =4842, brand=Honda, model=Jazz, Manufacture Year=2012, price=318199
id =4843, brand=Renault, model=Kwid, Manufacture Year=2018, price=402699
id =4844, brand=Hyundai, model=Elite, Manufacture Year=2014, price=498999
id =4847, brand=Maruti, model=Alto, Manufacture Year=2017, price=301999
id =4851, brand=Maruti, model=Wagon, Manufacture Year=2014, price=335199
id =4853, brand=Maruti, model=Celerio, Manufacture Year=2016, price=427999
id =4854, brand=Maruti, model=Swift, Manufacture Year=2015, price=480699
id =4855, brand=Maruti, model=Swift, Manufacture Year=2014, price=359099
id =4858, brand=Renault, model=Kwid, Manufacture Year=2019, price=335299
id =4861, brand=Volkswagen, model=Polo, Manufacture Year=2018, price=539199
id =4862, brand=Maruti, model=Baleno, Manufacture Year=2016, price=550799
id =4863, brand=Maruti, model=S, Manufacture Year=2020, price=477999
id =4867, brand=Volkswagen, model=Polo, Manufacture Year=2014, price=436399
id =4868, brand=Maruti, model=Swift, Manufacture Year=2011, price=376899
id =4869, brand=Tata, model=Tiago, Manufacture Year=2017, price=408199
id =4870, brand=Maruti, model=Celerio, Manufacture Year=2018, price=481399
id =4871, brand=Maruti, model=Swift, Manufacture Year=2013, price=355499
id =4875, brand=Maruti, model=Celerio, Manufacture Year=2018, price=458799
id =4878, brand=Hyundai, model=Elite, Manufacture Year=2017, price=576699
id =4883, brand=Hyundai, model=i10, Manufacture Year=2014, price=321199
id =4884, brand=Volkswagen, model=Polo, Manufacture Year=2014, price=472899
id =4885, brand=Honda, model=Jazz, Manufacture Year=2016, price=516699
id =4888, brand=Hyundai, model=Grand, Manufacture Year=2015, price=426099
id =4889, brand=Maruti, model=Celerio, Manufacture Year=2015, price=353899
id =4894, brand=Maruti, model=Celerio, Manufacture Year=2016, price=497099
id =4896, brand=Volkswagen, model=Polo, Manufacture Year=2014, price=445399
id =4897, brand=Maruti, model=Swift, Manufacture Year=2011, price=364399
id =4898, brand=Hyundai, model=i20, Manufacture Year=2011, price=312399
id =4902, brand=Maruti, model=Wagon, Manufacture Year=2016, price=366199
id =4904, brand=Honda, model=Jazz, Manufacture Year=2017, price=476499
id =4907, brand=Maruti, model=Baleno, Manufacture Year=2016, price=472999
id =4909, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=401299
id =4910, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=495899
id =4911, brand=Tata, model=Tiago, Manufacture Year=2016, price=374699
id =4913, brand=Maruti, model=Swift, Manufacture Year=2012, price=309699
id =4914, brand=Maruti, model=Baleno, Manufacture Year=2017, price=508899
id =4916, brand=Volkswagen, model=Polo, Manufacture Year=2014, price=423999
id =4918, brand=Maruti, model=Wagon, Manufacture Year=2015, price=342999
id =4919, brand=Maruti, model=Swift, Manufacture Year=2011, price=357999
id =4921, brand=Maruti, model=Wagon, Manufacture Year=2015, price=346299
id =4922, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=452699
id =4923, brand=Hyundai, model=i20, Manufacture Year=2012, price=342299
id =4927, brand=Maruti, model=Swift, Manufacture Year=2014, price=523199
id =4931, brand=Maruti, model=Wagon, Manufacture Year=2015, price=304399
id =4932, brand=Maruti, model=Swift, Manufacture Year=2015, price=459999
id =4934, brand=Honda, model=Brio, Manufacture Year=2014, price=463799
id =4938, brand=Maruti, model=Swift, Manufacture Year=2011, price=352999
id =4942, brand=Maruti, model=Swift, Manufacture Year=2015, price=541999
id =4944, brand=Maruti, model=Baleno, Manufacture Year=2016, price=586999
id =4945, brand=Hyundai, model=Grand, Manufacture Year=2015, price=420499
id =4946, brand=Volkswagen, model=Polo, Manufacture Year=2012, price=302899
id =4947, brand=Maruti, model=Celerio, Manufacture Year=2015, price=346199
id =4950, brand=Maruti, model=Swift, Manufacture Year=2014, price=468099
id =4951, brand=Maruti, model=Swift, Manufacture Year=2012, price=342699
id =4952, brand=Maruti, model=Celerio, Manufacture Year=2014, price=345999
id =4953, brand=Maruti, model=Swift, Manufacture Year=2014, price=470899
id =4956, brand=Maruti, model=Baleno, Manufacture Year=2016, price=507399
id =4959, brand=Maruti, model=Alto, Manufacture Year=2017, price=322399
id =4961, brand=Maruti, model=Celerio, Manufacture Year=2014, price=341999
id =4962, brand=Maruti, model=Wagon, Manufacture Year=2018, price=458199
id =4963, brand=Maruti, model=Baleno, Manufacture Year=2017, price=579799
id =4964, brand=Hyundai, model=i10, Manufacture Year=2013, price=331299
id =4965, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=489999
id =4966, brand=Maruti, model=Alto, Manufacture Year=2015, price=313999
id =4967, brand=Maruti, model=Alto, Manufacture Year=2017, price=340499
id =4968, brand=Hyundai, model=Grand, Manufacture Year=2017, price=537499
id =4970, brand=Maruti, model=Wagon, Manufacture Year=2015, price=392699
id =4971, brand=Maruti, model=Baleno, Manufacture Year=2018, price=591699
id =4972, brand=Honda, model=Jazz, Manufacture Year=2015, price=395799
id =4973, brand=Hyundai, model=Grand, Manufacture Year=2016, price=434899
id =4978, brand=Renault, model=Kwid, Manufacture Year=2018, price=400899
id =4980, brand=Maruti, model=Baleno, Manufacture Year=2016, price=589899
id =4981, brand=Honda, model=Jazz, Manufacture Year=2016, price=494099
id =4983, brand=Maruti, model=Celerio, Manufacture Year=2017, price=462499
id =4987, brand=Maruti, model=Alto, Manufacture Year=2017, price=335699
id =4988, brand=Maruti, model=Swift, Manufacture Year=2014, price=365799
id =4989, brand=Volkswagen, model=Polo, Manufacture Year=2014, price=512299
id =4995, brand=Hyundai, model=Elite, Manufacture Year=2015, price=488499
id =4997, brand=Hyundai, model=Grand, Manufacture Year=2016, price=411699
id =4999, brand=Maruti, model=Celerio, Manufacture Year=2014, price=390399
id =5000, brand=Honda, model=Jazz, Manufacture Year=2015, price=540499
id =5004, brand=Renault, model=Kwid, Manufacture Year=2020, price=381399
id =5006, brand=Maruti, model=Swift, Manufacture Year=2015, price=393899
id =5007, brand=Hyundai, model=i20, Manufacture Year=2014, price=424799
id =5008, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=555699
id =5009, brand=Hyundai, model=Elite, Manufacture Year=2014, price=481999
id =5011, brand=Maruti, model=Alto, Manufacture Year=2018, price=359299
id =5014, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=528099
id =5016, brand=Maruti, model=Celerio, Manufacture Year=2019, price=510399
id =5018, brand=Maruti, model=IGNIS, Manufacture Year=2017, price=516499
id =5019, brand=Hyundai, model=Elite, Manufacture Year=2015, price=411899
id =5020, brand=Honda, model=Brio, Manufacture Year=2015, price=314799
id =5021, brand=Hyundai, model=Elite, Manufacture Year=2016, price=510399
id =5022, brand=Maruti, model=Wagon, Manufacture Year=2014, price=311199
id =5026, brand=Maruti, model=Baleno, Manufacture Year=2016, price=522799
id =5028, brand=Hyundai, model=Grand, Manufacture Year=2016, price=525899
id =5034, brand=Maruti, model=Swift, Manufacture Year=2012, price=393599
id =5038, brand=Maruti, model=Swift, Manufacture Year=2012, price=359199
id =5039, brand=Maruti, model=Ritz, Manufacture Year=2012, price=310299
id =5041, brand=Maruti, model=Wagon, Manufacture Year=2014, price=323499
id =5043, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=382499
id =5045, brand=Maruti, model=Swift, Manufacture Year=2014, price=442599
id =5046, brand=Maruti, model=Celerio, Manufacture Year=2015, price=392599
id =5051, brand=Maruti, model=Swift, Manufacture Year=2013, price=382199
id =5053, brand=Maruti, model=Wagon, Manufacture Year=2014, price=322699
id =5054, brand=Hyundai, model=i20, Manufacture Year=2011, price=321499
id =5056, brand=Honda, model=Brio, Manufacture Year=2012, price=308599
id =5057, brand=Maruti, model=Wagon, Manufacture Year=2011, price=306999
id =5059, brand=Maruti, model=Swift, Manufacture Year=2013, price=361799
id =5061, brand=Maruti, model=Wagon, Manufacture Year=2014, price=380499
id =5062, brand=Maruti, model=Alto, Manufacture Year=2016, price=339699
id =5065, brand=Maruti, model=Wagon, Manufacture Year=2013, price=326199
id =5069, brand=Maruti, model=Celerio, Manufacture Year=2017, price=437399
id =5070, brand=Maruti, model=Wagon, Manufacture Year=2014, price=362899
id =5072, brand=Renault, model=Kwid, Manufacture Year=2016, price=325699
id =5073, brand=Hyundai, model=Elite, Manufacture Year=2016, price=513099
id =5075, brand=Honda, model=Brio, Manufacture Year=2012, price=317699
id =5077, brand=Maruti, model=Wagon, Manufacture Year=2015, price=359699
id =5081, brand=Hyundai, model=Grand, Manufacture Year=2016, price=419899
id =5085, brand=Maruti, model=Celerio, Manufacture Year=2014, price=387399
id =5088, brand=Maruti, model=Alto, Manufacture Year=2016, price=320199
id =5091, brand=Maruti, model=Wagon, Manufacture Year=2014, price=354899
id =5092, brand=Maruti, model=Wagon, Manufacture Year=2016, price=398899
id =5095, brand=Maruti, model=Wagon, Manufacture Year=2015, price=356799
id =5096, brand=Honda, model=Brio, Manufacture Year=2012, price=355399
id =5097, brand=Hyundai, model=Elite, Manufacture Year=2015, price=498699
id =5098, brand=Hyundai, model=Eon, Manufacture Year=2018, price=342199
id =5100, brand=Maruti, model=IGNIS, Manufacture Year=2017, price=492399
id =5102, brand=Maruti, model=Swift, Manufacture Year=2015, price=434299
id =5103, brand=Maruti, model=Wagon, Manufacture Year=2013, price=312999
id =5105, brand=Hyundai, model=i10, Manufacture Year=2014, price=364199
id =5106, brand=Maruti, model=Wagon, Manufacture Year=2014, price=371699
id =5109, brand=Honda, model=Brio, Manufacture Year=2012, price=319099
id =5113, brand=Maruti, model=Celerio, Manufacture Year=2017, price=410099
id =5116, brand=Maruti, model=Wagon, Manufacture Year=2015, price=334799
id =5119, brand=Hyundai, model=i20, Manufacture Year=2011, price=301399
id =5121, brand=Maruti, model=Celerio, Manufacture Year=2014, price=377999
id =5122, brand=Maruti, model=Wagon, Manufacture Year=2013, price=302399
id =5128, brand=Hyundai, model=Grand, Manufacture Year=2014, price=403299
id =5131, brand=Maruti, model=Swift, Manufacture Year=2012, price=406299
id =5132, brand=Hyundai, model=i20, Manufacture Year=2014, price=506799
id =5134, brand=Renault, model=Kwid, Manufacture Year=2017, price=310899
id =5135, brand=Maruti, model=Baleno, Manufacture Year=2016, price=556099
id =5136, brand=Hyundai, model=i10, Manufacture Year=2016, price=356899
id =5138, brand=Hyundai, model=i20, Manufacture Year=2012, price=337599
id =5139, brand=Maruti, model=Wagon, Manufacture Year=2017, price=418499
id =5141, brand=Maruti, model=Swift, Manufacture Year=2012, price=360199
id =5142, brand=Renault, model=Kwid, Manufacture Year=2017, price=319399
id =5144, brand=Maruti, model=Swift, Manufacture Year=2011, price=336799
id =5146, brand=Hyundai, model=i20, Manufacture Year=2013, price=316199
id =5149, brand=Maruti, model=Swift, Manufacture Year=2014, price=477399
id =5150, brand=Hyundai, model=Grand, Manufacture Year=2015, price=398399
id =5151, brand=Maruti, model=Wagon, Manufacture Year=2016, price=354099
id =5152, brand=Maruti, model=IGNIS, Manufacture Year=2017, price=551199
id =5154, brand=Renault, model=Kwid, Manufacture Year=2016, price=311099
id =5155, brand=Hyundai, model=Grand, Manufacture Year=2017, price=477099
id =5157, brand=Honda, model=Brio, Manufacture Year=2012, price=334299
id =5158, brand=Maruti, model=Alto, Manufacture Year=2016, price=315199
id =5159, brand=Maruti, model=IGNIS, Manufacture Year=2017, price=472299
id =5160, brand=Honda, model=Brio, Manufacture Year=2013, price=301399
id =5161, brand=Volkswagen, model=Polo, Manufacture Year=2015, price=418099
id =5165, brand=Hyundai, model=Grand, Manufacture Year=2015, price=409899
id =5166, brand=Maruti, model=Swift, Manufacture Year=2011, price=366099
id =5167, brand=Maruti, model=Wagon, Manufacture Year=2014, price=327799
id =5168, brand=Hyundai, model=i20, Manufacture Year=2012, price=434699
id =5171, brand=Maruti, model=Baleno, Manufacture Year=2016, price=598499
id =5172, brand=Maruti, model=Wagon, Manufacture Year=2017, price=414199
id =5173, brand=Honda, model=Jazz, Manufacture Year=2012, price=316799
id =5174, brand=Maruti, model=Baleno, Manufacture Year=2016, price=540699
id =5178, brand=Maruti, model=Baleno, Manufacture Year=2016, price=533099
id =5184, brand=Maruti, model=Wagon, Manufacture Year=2014, price=319499
id =5185, brand=Hyundai, model=Elite, Manufacture Year=2014, price=472199
